"","X1.Methyladenosine..282.1...150.0.","X1.Methylhistamine..126.0...109.0.","X2.Aminoadipate..160.1...116.0.","X2..Deoxyuridine..229.1...113.0.","X3.Nitro.tyrosine..225.0...179.3.","X4.Pyridoxic.acid..182.1...138.0.","X5.Hydroxytryptophan..221.0...134.0.","Acetoacetate..101.0...57.0.","Acetylcholine..146.1...87.0.","Aconitate..173.0...129.0.","Adenosine..268.1...136.0.","Adenylosuccinate..462.1...79.0.","Adipic.Acid..144.9...83.0.","Alanine..90.0...44.0.","Allantoin..157.0...114.0.","Alpha.Ketoglutaric.Acid..145.0...101.0.","Aminoisobutyrate..104.1...86.0.","AMP..346.1...134.0.","Anthranilate..136.0...118.0.","Arginine..175.1...70.0.","Asparagine..133.1...74.0.","Aspartic.Acid..132.0...88.0.","Betaine..118.0...58.0.","Biotin..243.1...200.0.","Carnitine..163.1...85.0.","Choline..104.1...60.0.","Citraconic.Acid..129.0...85.0.","Citrulline..174.0...131.0.","Creatinine..114.1...44.0.","Cystamine..153.0...108.0.","Cystathionine..221.1...134.0.","Cystine..239.0...97.0.","Cytidine..244.1...112.0.","Cytosine..112.0...95.0.","D.GA3P.DHAP..168.9...78.8.","Dimethylglycine..104.1...58.0.","D.Leucic.Acid..133.1...87.0.","DTMP..321.1...79.0.","Epinephrine..184.1...166.3.","Erythrose..199.0...97.0.","F16BP.F26BP..339.0...79.0.","Fructose..179.0...89.0..3..","Fumaric..115.0...71.0.","G16BP..339.0...79.0..2..","gama.Aminobutyrate..102.1...85.0.","Glucoronate..193.0...113.0.","Glucose..179.0...89.0.","Glutamic.acid..148.1...84.0.","Glutamine..147.1...84.0.","Glutaric.Acid..131.0...87.0.","Glyceraldehyde..89.0...59.0.","Glycerate..105.0...75.0.","Glycerol.3.P..171.0...79.0.","Glycine..76.0...30.2.","Glycochenodeoxycholate..448.3...74.0.","Glycocholate..464.3...74.0.","Guanidinoacetate..116.1...70.0.","Guanosine..284.1...152.0.","Histidine..156.1...110.0.","Homogentisate..167.0...123.0.","Homovanilate..181.0...137.0.","Hydroxyproline.Aminolevulinate..132.1...86.2.","Hypoxanthine..135.0...92.0.","Hyppuric.Acid..178.0...134.0.","IMP..347.0...79.0.","Inosine..269.1...137.0.","Kynorenate..188.0...144.0.","lactate..89.0...43.0.","Leucine.iso.Leucine..132.1...86.2..2..","Linoleic.Acid..277.1...259.0.","Linolenic.Acid..279.1...261.0.","L.Kynurenine..209.1...94.0.","Lysine..147.1...84.0..2..","Malate..133.0...115.0.","Maleic.Acid..115.0...71.0..2..","Malonic.Acid.3HBA..103.0...59.0.","Margaric.Acid..269.1...251.3.","Methionine..150.1...61.0.","MethylSuccinate..131.0...113.0.","N2.N2.Dimethylguanosine..312.1...180.0.","N.AcetylGlycine..116.0...74.0.","Niacinamide..123.0...80.0.","OH.Phenylpyruvate..179.0...107.0.","Ornithine..133.1...70.0.","Orotate..155.0...111.0.","Oxalic.Acid..89.0...61.0.","Oxaloacetate..131.0...87.0..2..","Pentothenate..218.1...88.0.","PEP..166.9...79.0.","Phenylalanine..166.1...120.2.","Proline..116.1...70.0.","Propionate..73.0...55.0.","Pyridoxal.5.P..246.0...96.9.","Pyroglutamic.Acid..130.0...83.4.","Pyruvate..87.0...43.0.","Reduced.glutatione..306.1...143.0.","Salicylurate..196.1...152.0.","Serine..106.0...60.0.","Shikimic.Acid..173.0...93.0.","Sorbitol..183.0...91.0.","Succinate.Methylmalonate..117.0...73.0.","Taurine..126.0...108.0.","Threonine..120.1...102.0.","Trimethylamine.N.oxide..76.1...58.0.","Tryptophan..205.1...146.0.","Tyrosine..182.1...136.3.","Urate..167.0...124.0.","Uridine..245.0...113.0.","Valine..118.1...72.0.","Xanthine..151.0...108.0.","Xanthosine..283.1...151.0.","Xanthurenate..204.0...160.0."
"66","-0.20216253","-0.875225636","-0.64240240"," 0.082755687"," 0.261009251","-0.320318630","-0.356125719"," 0.168957842","-0.35266716","-0.392009360"," 1.664758740","-0.516190142","-0.4406641172","-0.321883272"," 0.39313379","-1.108701e-01","-0.27853196","-0.47590705","-0.712699119","-0.71432164","-0.152435122","-1.131915e+00","-0.486401934","-0.6676727193","-0.7140360550","-0.38563830","-0.497961549","-0.06934370","-0.126383974","-0.4637589491"," 0.143506536"," 0.149724400","-0.40926497","-0.030637020","-0.365403252"," 0.120224854","-0.404525667","-0.4125409547","-0.306409123","-0.766894430"," 0.364654572","-0.71359836","-0.109188336"," 0.035382496"," 0.039779154","-0.7695839440"," 0.083505638","-0.248476370","-0.13066758","-0.3114446075"," 0.177372432","-1.4651565360","-0.218800895","-4.142291e-01"," 0.301868228","-0.1749272666"," 0.553013835"," 0.42514228","-0.372988588","-0.04857514","-0.301362055"," 0.08765397","-1.903975485","-0.31589878","-0.139868366","-0.01132999","-0.258663607"," 0.13161732"," 0.333053249","-1.4741230081","-0.983643034","-0.20367336","-0.323070031","-0.183743170","-0.015822414","-0.512620159","-1.076916034","-0.441346463","-0.087975764","-0.068361177","-0.573382662","-1.170974671","-0.057701170","-0.363844127","-0.4748307866"," 0.300670695","-0.35584758","-0.861921431","-0.344898412","-0.741008818"," 0.140036130","-0.38193847"," 0.64540191","-0.22346402"," 0.251732989","-0.337123404","-0.040493033","-0.8462586365"," 0.733826788","-0.427212739","-0.155466724","-0.77255246","-0.40856450","-0.813888522","-0.27183369","-0.530060410","-0.103506846","-0.76682591"," 0.599502023","-1.881636133","-0.246266163"," 0.159389681"
"67","-0.37803305"," 0.109852159"," 0.06441871"," 0.327928357","-0.541555504"," 0.278346725"," 0.458798706","-0.243838489"," 0.02830635"," 0.561023087","-0.024357007","-2.113510358","-0.6502323955","-0.077475795","-1.44081278"," 1.501193e-01","-0.15806882"," 0.05797908","-1.364346885"," 0.57031477","-0.235307206"," 2.152786e-01","-0.400576723","-0.2952010940"," 0.1111094789"," 0.04989702"," 0.611844440"," 0.06005955"," 0.277213734","-1.4912537665","-0.436540744"," 0.092241534","-0.02107778"," 0.293814142"," 0.054969345"," 0.813580783"," 0.307626305"," 0.1913269528"," 0.655933095"," 0.777809763","-0.215595777","-1.05667398"," 0.476550269","-0.351560377"," 0.563858467"," 1.0573158807","-0.859308097","-1.008984073"," 0.43848611","-0.6568627442","-1.070237119","-0.6148800859"," 1.035518839"," 9.967008e-01","-0.023976476","-0.9287214931","-0.515697120"," 0.44865617"," 0.891059501","-0.24299287"," 0.256515953","-0.43238124"," 0.680064350","-0.48659673","-0.334051408"," 0.67928628","-0.120729116","-1.24643347"," 0.034359386"," 0.7047431578"," 1.050708843","-0.82443598","-0.091070229"," 0.242504868"," 0.332096654"," 0.335390701"," 0.267497337"," 0.002848789","-0.105569544","-0.388534067"," 1.344652109"," 0.644322724","-0.362553925"," 0.151645962"," 0.2948500147","-1.397362144","-0.39820026","-2.235588160","-0.214805565"," 0.034738538"," 0.050639506","-1.98508178"," 0.63454861"," 0.47111247","-1.587124592","-0.021020663","-0.823383619"," 0.5368436780","-0.621726743"," 0.168129612","-0.475459077"," 0.27970251"," 0.19395537"," 0.116025620","-0.42232672","-0.061114291","-0.217290665","-0.20299447","-0.004578125"," 0.453284267","-0.640573755","-0.263382004"
"68"," 0.26185501"," 0.576369625"," 0.43609712"," 0.899712214"," 0.149955937"," 0.757494228"," 0.949886832"," 0.820623712"," 0.63238829"," 0.394866073"," 0.129166459","-0.774919710","-0.8968599513"," 0.802242030","-0.24665922"," 9.443633e-01"," 1.34932167"," 0.71311804","-1.441726474"," 1.10780179"," 1.006286878"," 4.731901e-01"," 0.625641657"," 1.3295001206"," 1.1141207728"," 0.93473556"," 0.382320665"," 0.25558816"," 1.016967649"," 0.5253029654","-0.269973964"," 1.002823079","-0.28885864"," 1.023758062"," 0.644511554"," 1.718974139"," 0.597872554"," 0.6882208004"," 1.259440091"," 1.338872764"," 0.229810921","-0.88605398"," 1.552318971"," 0.342033136"," 1.046721416"," 1.7447906826"," 0.015389395","-0.114209309"," 1.08807690"," 0.3816422814","-0.264286415","-0.5311314725"," 1.034546995"," 1.543338e-01","-1.525915765","-1.2398316550"," 0.526567755","-1.66089685"," 1.670385408"," 1.27931270"," 1.387830779","-0.38984531"," 0.327429135"," 2.67529002","-0.219274903","-1.26121511"," 0.690142901","-0.27811365"," 1.275363784"," 0.9873090279"," 1.112812157"," 0.41196353"," 1.374697071"," 0.336900834"," 1.381600845"," 1.396612934"," 0.623380514"," 0.856884049"," 1.022484490"," 0.688296765"," 1.009657079"," 1.473082746"," 0.824274755"," 0.750033135","-0.2244969104","-0.349845247"," 0.55681458"," 0.675019745"," 0.313500191"," 1.011087963"," 0.907177237","-0.36534787"," 2.00383251"," 0.74084070","-1.222163908"," 1.137815862"," 0.064080080"," 0.5509341470","-1.725134504"," 1.164983010"," 0.209272775"," 1.14479378"," 1.09481389"," 0.504837004"," 0.02190004"," 1.232300387"," 1.182321913"," 1.04749820"," 0.819952803","-0.116836406","-1.361727381"," 0.267468517"
"69","-0.26366307","-0.669352396","-0.42036114"," 0.201497352","-0.700768252","-0.499773963","-0.412848852","-0.356469313"," 0.15951409"," 0.220217101","-0.241668528","-2.028828936","-1.6754795893","-0.293093161","-0.41954625","-6.176893e-02"," 0.24122746","-0.56866364","-1.689049343"," 0.17425620","-0.239966718","-1.289395e-01","-0.150593328","-0.2243262024"," 0.0216534370","-0.02123426"," 0.334970661"," 0.14512470"," 0.401871626"," 0.4001077185","-0.752077381","-0.283141552","-0.58978461","-0.520902101","-0.411871710"," 0.510338454","-1.133077957","-0.4527757113"," 0.006302877","-0.132324505","-0.762978468","-1.43250859"," 0.191935271","-0.812720353"," 0.387717969"," 1.0468857577","-1.103981904","-0.032729909","-0.01841997","-0.6167741506","-1.576115221","-0.3061481285","-0.221151862","-7.331880e-01"," 1.017649185"," 1.3543851637","-0.276437996","-2.13114789"," 0.691617865"," 0.12172202","-0.128237097"," 0.07063960"," 0.552625673","-0.07913571","-0.537301883","-1.65303123"," 0.492814559","-1.27747430","-0.008582269","-0.1250276015"," 0.246777651"," 0.56548275"," 0.002975294","-0.125921677"," 0.070991371","-0.420541287"," 1.026604065","-0.423960835","-0.312302192"," 0.233082152","-1.240335437"," 1.432664045","-0.329276233"," 0.115183304","-0.1661688136","-1.463264480","-0.42613639","-0.054783356","-1.250634374","-0.043844842"," 0.083395779","-0.74716707"," 1.53416926"," 0.03226629","-1.615499600"," 0.104565185","-0.894198217","-0.7397146640","-1.207685029"," 0.207825256","-0.480963807","-0.55957322"," 0.59197384"," 0.880002047","-0.47005064"," 0.373710104"," 0.178553533","-0.31399380","-0.170905559"," 0.211715087","-0.426009407","-0.105079253"
"70"," 0.38542006"," 1.285443322","-0.34067372"," 1.441360059"," 0.662502811"," 0.926645724"," 1.350415363","-0.937528013"," 0.88158307"," 0.767756626"," 0.374163337","-0.921615601","-1.1195617537"," 1.924807868","-0.41507030"," 9.538756e-01"," 1.43205464"," 0.95976441","-0.686412454"," 1.33368973"," 1.158982572"," 1.214486e+00"," 0.892541350"," 1.5109801726"," 1.6225498615"," 1.30504198"," 0.908646634"," 0.78531576"," 1.234118769"," 0.3356309640"," 0.295164215"," 0.937637386"," 0.14207846","-0.178773246"," 1.005253911"," 1.006868121","-0.662147974"," 0.7868471803"," 1.388049257"," 1.110124272"," 0.450954872","-0.85978863"," 1.244441459"," 0.454693159"," 0.691244775"," 1.7969092255"," 0.786829751"," 1.178025073"," 1.00933204"," 0.3175194842"," 0.904130689"," 0.4679719022"," 2.298275749"," 1.120541e+00","-0.318474860","-0.4207383777"," 1.401256139","-0.95148098"," 1.473211099"," 1.07513581"," 1.269187350"," 0.16934973"," 1.585698133"," 0.32081080"," 4.419686561","-0.45105371","-0.055800492"," 1.04702081"," 1.437988047"," 0.4504650369"," 0.758957641"," 0.81225587"," 1.528233795"," 0.782042942"," 1.203676777","-1.212339149"," 0.585403904"," 1.088447082"," 1.079305851"," 0.368419274","-0.499325244"," 1.214019525"," 0.763275470"," 1.198191279"," 0.3155334069"," 0.984316677"," 0.49652983"," 1.315242505"," 0.134838075"," 1.219940924"," 1.430231826"," 1.17897134"," 1.38720104"," 1.13075718"," 0.541713881"," 1.520467673"," 0.053388343"," 0.7723619330","-0.992580061"," 1.319551658"," 0.182945805"," 1.29557923"," 1.00906832"," 0.476577748"," 1.05607636"," 1.457923503"," 1.155433558"," 1.34657232"," 1.334481700"," 1.268223416","-0.420698850"," 1.338229173"
"71"," 1.74211359"," 1.820400931"," 1.62830502"," 2.845269390"," 1.735240116"," 2.266835049"," 2.558687265"," 1.145812636"," 2.33975429"," 1.905586971"," 0.450459527","-0.221986202"," 0.3554457219"," 1.869986698"," 0.22978755"," 2.163398e+00"," 2.98927711"," 2.27109277","-0.593801184"," 2.61644865"," 1.949943872"," 1.330028e+00"," 2.069886638"," 2.0552593894"," 2.4097869621"," 2.80451101"," 2.122197827"," 1.79580791"," 2.371738324"," 1.8302603827"," 0.846632217"," 2.587706452"," 1.06929281"," 0.968883104"," 2.281636659"," 3.092647857"," 0.216184958"," 2.3489867948"," 2.651193069"," 1.985738873"," 1.819130137","-0.47124139"," 2.502464181"," 1.810954825"," 2.169021440"," 2.5299802126"," 1.451441226"," 0.899985318"," 2.34934020"," 1.7085577500"," 1.663397401"," 0.5589742956"," 2.477673922"," 2.074015e+00","-0.067510202","-0.2213389188"," 1.763548338"," 1.08587080"," 2.574116674"," 2.35604306"," 2.336665667"," 1.24242639"," 2.276842210"," 0.43010876"," 0.507967154"," 1.39511754"," 1.743779393"," 1.02575603"," 2.543943660"," 1.5656372074"," 2.221285225"," 2.44223493"," 2.217518851"," 1.698456257"," 2.366107819"," 1.775964717"," 2.352389973"," 1.917142206"," 2.015174972"," 1.294415424"," 1.987219271"," 2.085710903"," 2.091211927"," 2.257214808"," 1.3311655401"," 1.026861714"," 1.89664559"," 1.603551125"," 1.798070342"," 2.004479841"," 2.277686523"," 1.03347246"," 2.10017574"," 1.71470153"," 0.160821279"," 2.649971980"," 1.548884287"," 2.0153129567","-0.644719023"," 1.765624208"," 1.419212448"," 1.91179678"," 2.33008068"," 0.810734195"," 1.35233096"," 1.773772546"," 2.436877790"," 1.87201399"," 2.281575122"," 1.715235938"," 0.917648438"," 1.877843914"
"72","-1.82206177","-0.793095581","-1.28787330","-1.104830922","-1.932786313","-1.362915598","-1.372085113","-0.213631260","-0.65639183","-0.767320159","-0.481624958","-3.048096611","-1.4049925891","-1.325505680","-1.85939500","-1.198478e+00","-1.07957247","-1.39966143","-2.596224099","-1.56558435","-1.234118636","-1.440694e+00","-0.739436930","-1.4741838281","-1.4119075909","-1.19613277","-0.636552878","-1.48442272","-0.930533968","-0.9088252187","-0.821563721","-1.080579520","-2.06089417","-1.512218517","-1.445367236"," 0.121599032","-1.362086741","-1.3825198661","-1.139171697","-1.181020338","-1.581877974","-2.62700578","-1.102232259","-1.649156889","-0.779686264","-0.1924681285","-1.854483968","-1.112839533","-1.12834295","-1.3989064411","-2.094924117","-1.3458241214","-1.293947093","-1.384601e+00","-0.969697851","-1.7885628836","-1.110591604","-2.30577780","-0.395460516","-0.92950800","-1.043145726","-1.43384212","-0.597845081","-1.51738569","-0.206627963","-1.56410259","-0.677828458","-1.57056097","-1.071991961","-0.7708133543","-0.201184125","-2.01066409","-1.273554607","-0.683962316","-1.217848052"," 0.206072671","-1.044998041","-1.736632892","-1.221737127","-1.415075169"," 0.237658109"," 0.014549643","-1.432407607","-1.291619189","-1.1454460455","-1.828950546","-1.21671000","-2.088684230","-1.245649837","-1.371743123","-1.172006919","-1.33323002","-0.89275116","-0.46883026","-2.181035858","-0.722500261","-2.040662126","-1.2073561100","-0.868339510","-1.196782936","-1.617897268","-0.72127529","-1.25621945","-0.853182628","-1.58248988","-1.182382205","-0.963320468","-1.33903630","-1.187237695","-1.366122827","-1.284667042","-1.194104655"
"73","-0.87829399","-0.361423815"," 0.54136905"," 0.528738583","-0.770293350"," 0.022631564","-0.067842608"," 0.105646550","-0.15967133","-0.470435317","-0.480986203","-1.595191795","-0.5888292855","-0.032803996","-1.62903929"," 2.812721e-02"," 0.51302823","-0.13191741","-1.633475267"," 0.01372612","-0.149525230"," 2.143144e-02"," 0.165995320"," 0.1833310459","-0.6034229718"," 0.47489021","-0.209152076","-0.05437306","-0.019193456","-0.2386745234","-0.369001133","-0.205984335","-1.38625723"," 0.259996652","-0.003575387"," 0.337680353"," 0.334029003"," 0.0590423601"," 0.158923236","-0.198428280","-0.448978845","-1.55858267"," 0.112038002","-0.371759119"," 0.320334753"," 1.0151213726","-1.092999496","-0.911130293"," 0.30252395","-0.6531433061","-1.147668863","-1.3145810800"," 0.584988002"," 1.286244e+00","-0.873316872","-0.7359825256","-0.409620747","-1.82812230"," 0.429921024","-0.18498796"," 0.090408302","-0.71483245","-1.027756730","-0.02843473"," 0.040030021","-1.70720285","-0.109199935","-1.35777596","-0.230656599"," 0.4276647204"," 0.508448960","-0.22014372"," 0.424743489","-0.870624457","-0.037512116"," 0.361810290"," 0.184579183","-0.559288040","-0.077509273","-0.764686685"," 0.865284758","-0.145343070","-0.282426756"," 0.213906523"," 0.0089476880","-1.314432188","-0.06213486","-0.117341251","-0.424552846","-0.704415933","-0.142617442","-1.10787614","-0.54918032","-0.35027423","-1.361863965"," 0.341637012"," 0.524347007"," 0.2145653273","-1.479228522","-0.297555315","-0.836678159","-0.16999300"," 0.22973205","-0.547089141","-0.69547561","-0.422376752","-0.048246929"," 0.22347691","-0.568176938","-1.413881221","-0.508327769","-0.174257167"
"74","-0.04652750"," 0.867783776","-0.51362245"," 1.381470738"," 0.325052555"," 1.040944996"," 0.818505700","-0.436856688"," 0.45611232"," 0.241143986"," 0.023969710","-1.532768906","-0.7221348490"," 0.974044446","-0.37313236"," 7.831661e-01"," 2.01373251"," 0.58569650","-1.472136178"," 0.93266593"," 0.503395738"," 3.218522e-01"," 0.650849420"," 0.5689779316"," 0.7881576682"," 2.37710498"," 0.383113835"," 0.72926431"," 0.483856061"," 0.3953027500"," 0.790715975"," 0.884007115"," 0.40485322"," 1.647645265"," 0.844104459"," 0.729503398","-0.588952960"," 0.7167076368"," 1.012530181"," 1.394640464"," 0.389609477","-0.81650328"," 0.887152237"," 0.440184270"," 0.698209005"," 1.2735440871"," 0.120432404"," 1.279108056"," 0.87707803"," 0.0230363280"," 0.077220238","-0.0530908215"," 2.612791969"," 6.792955e-01"," 1.845367598"," 2.1790169328"," 0.203473534","-0.40784325"," 1.002946412"," 0.66153343"," 0.753323271","-0.12536775"," 0.546060350"," 0.97292397","-0.824485026","-0.31284837"," 0.510858375","-0.30229487"," 0.585693546"," 0.7731808370"," 1.250888329"," 1.45963411"," 0.763115819"," 0.899075775"," 0.796845788"," 0.120693513"," 0.655064733"," 0.451693314"," 0.341425165"," 0.379421725"," 0.657203324"," 1.109545538"," 0.745329969"," 1.296230514"," 3.1208035100","-0.601908114"," 0.21999688","-0.626474902"," 0.535139974"," 0.794833735"," 0.476492133","-0.45487297"," 2.52774613"," 1.18668329","-0.723927899"," 1.071514110"," 0.328600805"," 1.3102411482","-1.713589098"," 0.799406733"," 0.330416001"," 0.73797632"," 0.66435607"," 1.222942146","-0.58984092"," 0.977465955"," 0.610306216"," 0.58181306"," 0.247010762"," 0.835155947"," 0.358808095"," 0.064163089"
"75","-1.36834921","-0.278901980","-1.10273439","-0.281070914","-0.886535398","-0.491784204","-0.017755347","-0.304665259","-0.35593939","-0.763438559","-0.506113202","-1.904806465","-1.5584133176","-0.387333647","-1.90860662","-1.332390e-01","-0.23649140","-0.34265828","-3.360258778","-0.33252832","-0.497492214"," 9.810192e-05","-0.582651311","-0.3091886252","-0.4560197712"," 0.18096451","-0.525306872","-0.63165293","-0.490749969","-0.7067838087","-0.282907612","-0.505934591","-1.72599087"," 0.146871510","-0.433116649"," 0.183234258","-0.127908997","-0.4325546498","-0.420786166","-0.390891297","-0.813283236","-2.12494865","-0.365946643","-0.827661502","-0.361413125"," 0.3599703008","-1.426929392","-0.146608387","-0.02195242","-0.9422921089","-1.549613942","-1.7068088293"," 0.180231308"," 8.614422e-03","-1.190184620","-1.4061966666","-0.508809965","-1.25404382","-0.058005180","-0.69237273","-0.334855886","-1.30189522","-0.542470249"," 0.60313145","-1.069141546","-0.87929447","-1.002025098","-1.55219050","-0.278927175"," 0.1054596580"," 0.226356975","-0.57833592","-0.300138029","-0.665565458","-0.584896945","-0.094151631","-0.499559004","-0.728047034","-0.430639949","-1.806007410"," 0.175294779","-0.009082788","-0.614334008","-0.063251073","-0.6645886742","-1.404884008","-0.77406487","-0.668106093","-0.686221371","-0.479238384","-0.747398255","-1.55366626","-1.14585201","-0.31872025","-1.804585206"," 0.323697800","-1.435161662","-0.4242121361","-2.386468587","-0.301758987","-1.061936936"," 0.01093073","-0.38401243","-0.010444055","-1.01239693","-0.262929780","-0.689996596","-0.62539348","-0.456678084","-0.759182937","-1.327978528","-0.711025148"
"76","-1.78222245","-1.035221262","-0.35331378","-1.022097584","-1.587311125","-0.945619691","-0.891438578","-0.197693441","-0.99180664","-1.096907095","-0.674237495","-2.919461671","-1.2331446295","-1.189883693","-1.63074281","-1.034549e+00","-0.40046901","-0.80546127","-2.456529695","-0.72165214","-0.961762817","-6.063778e-01","-1.276561451","-0.7693215996","-1.1378408693"," 0.14717175","-1.010586257","-0.90255675","-0.525985087","-0.2422289204","-0.788319612","-0.863306313","-2.08706381","-1.185546908","-0.867295550","-0.414562445","-1.100747575","-0.9504677774","-0.769247958","-1.013702764","-1.147843304","-2.93476562","-1.014258198","-1.133076444","-1.036332306"," 0.4019856184","-1.741814677","-0.447027770","-0.99634786","-1.1431536123","-1.268189366","-2.0271083541"," 0.132175135","-4.946271e-01","-0.236769511","-0.7091489966","-0.713505896"," 0.21621898","-0.813602938","-0.89077389","-1.345887485","-0.72974977","-0.448500836","-0.89116159","-1.469551805"," 0.29378521","-0.922807219","-1.92343243","-0.756591820","-0.1485799124"," 0.059571895","-0.78279922","-0.233619840","-1.894388666","-1.208197847"," 0.064386739","-0.975189332","-1.303797957","-0.968704574","-1.733614668","-0.161105130","-0.212417194","-1.299024829","-0.841832082","-0.9175679662","-1.946025175","-0.77097251","-0.831518906","-0.961481457","-0.987735914","-0.869024049","-0.67618088","-0.84307924","-0.87948286","-1.740698621","-0.153588251","-1.039631863","-0.7225104636","-2.455958936","-0.728804651","-1.780484802","-0.82100306","-0.13084108"," 0.256934277","-1.55501469","-0.737759418","-0.757842848","-0.47344329","-0.683628697","-0.643646643","-1.112046874","-0.811011153"
"77","-0.34627439","-0.589423144","-0.22313475"," 0.092276438"," 0.171058518","-0.038629608","-0.265824547","-1.511846714","-0.61283893"," 0.103281993","-0.332100967","-0.212311710","-1.1578440344","-0.131358715","-0.76740846","-1.216753e-01","-0.46246994","-0.17336448"," 0.643779089","-0.47888059","-0.243189700","-8.099456e-01","-0.530688614","-0.5349705730","-0.4265597560","-0.76999802"," 0.075455118"," 0.29419687","-0.275467821","-1.2756239235"," 0.720429228","-0.457340984","-0.59205577","-1.552049404","-0.208746058","-0.955351427","-0.814219789","-0.1031157725","-0.221067467","-0.173477575","-0.591163242"," 0.79770618","-0.290389964","-0.495789450","-0.134467409"," 1.0980836322","-0.280526276","-1.536618049","-0.08260043"," 0.4733252462","-0.363762209"," 1.1989436294","-0.036107643"," 1.602855e-01","-0.794083700","-1.7488682636","-0.928814325"," 0.74435123","-0.840937801","-0.21223019","-0.414007164"," 0.88234710"," 0.034453071","-0.44090677"," 0.369041617"," 0.96891731","-0.169365054","-0.50817601","-0.826232042"," 0.4156212107"," 0.826174887","-0.27926835","-0.373762608","-0.621708977","-0.437331695"," 0.162800644","-0.504675889"," 0.006574607","-0.093467808","-0.165861084"," 0.446878811"," 0.151331718","-0.026306000","-0.673072482","-0.6072889221","-0.628654725"," 0.86129088"," 0.192533934","-0.370591464","-0.064017726","-0.054709355","-1.13256558"," 0.34298825","-0.58364598","-0.681051855"," 0.165417297","-0.240223527","-0.2055976755","-0.806407773","-0.768812883"," 0.071824234","-0.54041427","-0.29809836","-0.884483239","-0.71289323","-0.675462272","-0.215375050","-0.54400222","-0.804210247","-0.065688563","-0.314985564","-0.541518346"
"78"," 0.28274020"," 0.763473474"," 0.85648830"," 0.755206790"," 0.794255133"," 0.477471723"," 0.623665172","-1.815891565"," 0.98860776"," 0.499239681","-0.048981346","-0.131317195","-0.7118587542"," 0.549797314"," 0.16310238"," 5.309854e-01"," 0.05291915"," 0.63997947"," 0.199945794"," 0.46019164"," 0.371290297"," 6.229410e-01"," 0.526674047"," 0.5368032964"," 0.7506758392"," 0.12001214"," 0.540169264"," 1.17988482"," 0.747301770","-0.0769558614","-1.127952567"," 0.323802450","-0.10136428","-1.329526672"," 0.596598983"," 0.339770594","-0.095201263"," 0.3371272877"," 0.249233365"," 0.539830032"," 0.192675915"," 1.35818747"," 0.450134805"," 0.314227564"," 0.858967220"," 1.2388796994"," 0.553813327"," 0.589860484"," 0.41325502","-0.6601083685"," 0.353241448"," 0.2410494217"," 0.187643156"," 3.812815e-01","-0.154466437","-0.3695300325"," 0.985051997","-0.13974660","-0.004210871"," 0.43866789"," 0.223582993"," 0.07859650"," 0.559730503","-0.49116424"," 0.152825290"," 0.26436158"," 0.678402403"," 0.45419587"," 0.664993280","-0.2374119126"," 0.236857479"," 0.27860046"," 0.573873457"," 0.295546075"," 0.276597403"," 0.076177402","-0.076879602"," 0.960100643"," 0.499874543"," 0.550936290"," 0.077857063"," 0.485551393"," 0.359367359"," 0.416415344"," 3.0019427046"," 0.186665962","-0.64654752","-0.911867320"," 0.321134644"," 0.791417067"," 0.584434340"," 0.95799198"," 0.35658993"," 0.32360126"," 0.134740352"," 0.430110118","-0.164850839"," 0.3831979619"," 0.709926868"," 0.823345855"," 0.737578910"," 0.72193065"," 0.72943599"," 0.571038654"," 1.05733894"," 0.775731185"," 0.542831928"," 0.23711447"," 1.047235820"," 0.623431614"," 0.827335381"," 1.392077108"
