"","X1.Methyladenosine..282.1...150.0.","X1.Methylhistamine..126.0...109.0.","X2.Aminoadipate..160.1...116.0.","X2..Deoxyuridine..229.1...113.0.","X3.Nitro.tyrosine..225.0...179.3.","X4.Pyridoxic.acid..182.1...138.0.","X5.Hydroxytryptophan..221.0...134.0.","Acetoacetate..101.0...57.0.","Acetylcholine..146.1...87.0.","Aconitate..173.0...129.0.","Adenosine..268.1...136.0.","Adenylosuccinate..462.1...79.0.","Adipic.Acid..144.9...83.0.","Alanine..90.0...44.0.","Allantoin..157.0...114.0.","Alpha.Ketoglutaric.Acid..145.0...101.0.","Aminoisobutyrate..104.1...86.0.","AMP..346.1...134.0.","Anthranilate..136.0...118.0.","Arginine..175.1...70.0.","Asparagine..133.1...74.0.","Aspartic.Acid..132.0...88.0.","Betaine..118.0...58.0.","Biotin..243.1...200.0.","Carnitine..163.1...85.0.","Choline..104.1...60.0.","Citraconic.Acid..129.0...85.0.","Citrulline..174.0...131.0.","Creatinine..114.1...44.0.","Cystamine..153.0...108.0.","Cystathionine..221.1...134.0.","Cystine..239.0...97.0.","Cytidine..244.1...112.0.","Cytosine..112.0...95.0.","D.GA3P.DHAP..168.9...78.8.","Dimethylglycine..104.1...58.0.","D.Leucic.Acid..133.1...87.0.","DTMP..321.1...79.0.","Epinephrine..184.1...166.3.","Erythrose..199.0...97.0.","F16BP.F26BP..339.0...79.0.","Fructose..179.0...89.0..3..","Fumaric..115.0...71.0.","G16BP..339.0...79.0..2..","gama.Aminobutyrate..102.1...85.0.","Glucoronate..193.0...113.0.","Glucose..179.0...89.0.","Glutamic.acid..148.1...84.0.","Glutamine..147.1...84.0.","Glutaric.Acid..131.0...87.0.","Glyceraldehyde..89.0...59.0.","Glycerate..105.0...75.0.","Glycerol.3.P..171.0...79.0.","Glycine..76.0...30.2.","Glycochenodeoxycholate..448.3...74.0.","Glycocholate..464.3...74.0.","Guanidinoacetate..116.1...70.0.","Guanosine..284.1...152.0.","Histidine..156.1...110.0.","Homogentisate..167.0...123.0.","Homovanilate..181.0...137.0.","Hydroxyproline.Aminolevulinate..132.1...86.2.","Hypoxanthine..135.0...92.0.","Hyppuric.Acid..178.0...134.0.","IMP..347.0...79.0.","Inosine..269.1...137.0.","Kynorenate..188.0...144.0.","lactate..89.0...43.0.","Leucine.iso.Leucine..132.1...86.2..2..","Linoleic.Acid..277.1...259.0.","Linolenic.Acid..279.1...261.0.","L.Kynurenine..209.1...94.0.","Lysine..147.1...84.0..2..","Malate..133.0...115.0.","Maleic.Acid..115.0...71.0..2..","Malonic.Acid.3HBA..103.0...59.0.","Margaric.Acid..269.1...251.3.","Methionine..150.1...61.0.","MethylSuccinate..131.0...113.0.","N2.N2.Dimethylguanosine..312.1...180.0.","N.AcetylGlycine..116.0...74.0.","Niacinamide..123.0...80.0.","OH.Phenylpyruvate..179.0...107.0.","Ornithine..133.1...70.0.","Orotate..155.0...111.0.","Oxalic.Acid..89.0...61.0.","Oxaloacetate..131.0...87.0..2..","Pentothenate..218.1...88.0.","PEP..166.9...79.0.","Phenylalanine..166.1...120.2.","Proline..116.1...70.0.","Propionate..73.0...55.0.","Pyridoxal.5.P..246.0...96.9.","Pyroglutamic.Acid..130.0...83.4.","Pyruvate..87.0...43.0.","Reduced.glutatione..306.1...143.0.","Salicylurate..196.1...152.0.","Serine..106.0...60.0.","Shikimic.Acid..173.0...93.0.","Sorbitol..183.0...91.0.","Succinate.Methylmalonate..117.0...73.0.","Taurine..126.0...108.0.","Threonine..120.1...102.0.","Trimethylamine.N.oxide..76.1...58.0.","Tryptophan..205.1...146.0.","Tyrosine..182.1...136.3.","Urate..167.0...124.0.","Uridine..245.0...113.0.","Valine..118.1...72.0.","Xanthine..151.0...108.0.","Xanthosine..283.1...151.0.","Xanthurenate..204.0...160.0."
"12","-0.26953650","-1.775364711","-1.02217607","-0.380202980"," 0.215664655","-0.55719133","-0.267988432","-0.809092396"," 0.06260735","-0.397278245","-0.145179846"," 0.096032448","-0.2336708175"," 0.084865729","-0.32981974","-2.163973e-01","-0.641416596","-0.35558090"," 0.993213181"," 0.12125720"," 0.180568026"," 0.3138029401"," 0.150434785","-0.3393603249"," 0.2726144365","-0.12252784","-0.272208871"," 1.238542073","-0.350814193"," 0.1601548052"," 1.132304069"," 0.047403783"," 0.05655560"," 0.332028992","-0.360913480","-0.266327753","-0.479883769","-0.4213187328","-0.211260292","-0.404263614","-0.063032286"," 0.40301369","-0.778590859"," 0.109274665"," 0.122370075","-0.1859453528","-0.032916678"," 0.213169733","-0.36693925","-0.4197118439"," 0.145790634"," 0.4655133213","-0.140987482","-0.6138753471"," 2.461408434"," 3.241256520","-0.735475230","-1.22626952"," 0.108782655","-0.23513336","-0.578626972"," 0.96062119","-1.171749618","-0.98135152"," 0.163927917","-1.51957590","-0.172118242","-0.18195842","-0.117683482","-0.0416301745","-0.210656731"," 0.69961452","-0.380648756"," 0.175606559","-0.614068050","-1.424142133","-0.811111689"," 0.501307025"," 0.081485191","-0.009945092","-1.286628733","-0.610902154"," 0.364506314"," 0.792898795","-0.0497783635","-0.263829033","-0.44969871","-0.393323656","-0.116851336"," 0.062109275","-0.076774850"," 0.43833834"," 0.03509467"," 0.39815087"," 0.349817515","-0.502341755"," 0.945178439","-0.1008048393","-0.701363291"," 0.871066031","-0.285628406","-1.24591061"," 0.04155212","-0.522485750"," 0.47503487"," 0.801734801","-0.121029853","-0.81553746","-0.750023967","-0.086585325"," 0.178271127"," 0.365546470"
"c","-1.63427664","-0.347172015","-1.71636267","-1.207279116","-1.044914472","-1.05606413","-1.002035655"," 0.643155150","-1.29344661","-1.220799954","-0.271764862","-0.466986748","-0.3748409760","-1.578650150","-1.06946395","-1.015051e+00","-1.836348666","-0.99835762","-1.295582478","-0.78171231","-1.570111947","-0.7606221828","-0.686676557","-1.1764721474","-1.1829648824","-1.27056565","-1.300153932","-0.728785813","-2.001520620","-1.7058875433","-0.171671615","-0.970856370","-1.08088804"," 0.711965178","-1.004239479","-1.844312567"," 1.685035047","-1.1053300798","-0.685999570","-1.316610514","-0.875090698","-0.62830878","-1.204717471","-0.608147437","-1.036271406","-1.1331458556","-1.073184912","-0.310314608","-1.06408065","-1.4048899306","-0.562022324","-1.0507663358","-1.351090945","-0.4459364258"," 0.273815557","-0.668978228","-1.774763442"," 0.72046426","-1.839266293","-1.90394007","-1.698871262","-1.05884419","-1.081580603"," 0.85188063","-1.359429891"," 0.42132432","-1.269245776","-1.15718750","-1.737284120","-0.7471249029","-0.351307624","-1.81436371","-1.884150031","-1.788580358","-1.062625902"," 0.301153245","-0.520833290","-1.658356050","-1.449535419","-1.723321491","-0.179265158","-1.414630939","-1.072557521","-1.047409976","-0.6439391884","-1.394036566","-1.49729405","-1.776910587","-0.882336071","-1.748062065","-0.577324545","-1.80097716","-0.09026676","-1.00503384","-1.563275441","-1.314162907","-1.160884917","-0.7636208825"," 0.175654293","-1.412742073","-1.843347064","-0.66156814","-1.06295517","-0.577881054","-1.65666687","-1.383635082","-1.682847488","-2.09701463","-1.947738298","-1.560801600","-1.376907138","-1.512283579"
"14","-0.43060448","-0.572521394","-1.17835823","-1.107672474","-0.683050037","-0.83568758","-0.921699824","-0.875066837","-0.72678128","-0.299049618","-0.298956725","-0.036947273","-0.9561790727","-0.988577295","-0.61408081","-7.188580e-01","-0.668472922","-0.76520105","-0.301651101","-0.26411191","-0.323745660","-1.0309991064","-1.002376362","-0.3078898474","-0.7330520518","-0.36470986","-0.313142094","-1.760668435","-0.555686800","-0.6177337606"," 0.582218251","-1.066589912","-0.55327957"," 0.043595029","-0.904496148","-0.874660288"," 0.743055555","-0.8165036221","-0.569428528","-0.850320833","-0.608484302","-0.66946191","-1.121422753","-0.361474653","-0.241861475","-0.7066271242","-0.970281027","-0.185184013","-0.69640783","-1.0807668298","-0.096507750","-0.6542265656","-1.077099797","-0.6670393898"," 0.884808342"," 0.197441331","-0.904850502"," 0.58507605","-0.480566656","-1.04420561","-0.865750380"," 1.09842668","-0.571311598","-1.01998704","-1.390116527"," 0.43353275","-0.173401309","-0.87419368","-0.456446139","-1.7179712790","-1.972517109","-0.12289289","-0.541684427","-1.288259761","-0.926031515","-1.734973456","-1.423864506","-0.704729700","-0.466945623","-0.713673772","-1.138049527","-0.603264071","-0.984046633","-0.433299635","-0.4913412128","-1.005004151","-1.16774236","-0.678498559","-0.786048210","-0.634683019","-0.213891534","-1.57342933"," 0.09240246","-0.66259387","-0.751916850","-1.124163773","-0.660726225","-0.2656718832","-0.567272047","-0.457659281","-1.097108942","-0.60421158"," 0.04791229"," 0.195967530","-0.31947768","-0.744380367","-0.906517777","-0.36218277","-0.579143721","-1.262606941","-0.190239056","-0.236886573"
"15"," 0.25861764"," 0.686586083"," 0.22226491"," 0.547765937"," 0.137110898"," 0.27539591"," 0.034079155","-0.630351113"," 0.25176571"," 0.313917772","-0.205789848"," 0.751961296"," 0.4436987931"," 0.133470910"," 0.60663223"," 4.247521e-01"," 0.011721177"," 0.40777452"," 0.491372568"," 0.33900455"," 0.113710800","-0.2370810203"," 0.501670810"," 0.5950864725"," 0.0331384850","-0.06282701"," 0.313538357"," 0.480539127"," 0.021484468"," 0.3233120562"," 0.781844943"," 0.054031377"," 0.56621109"," 2.051509940"," 0.352804655","-0.937442250"," 3.373484325"," 0.3116903338"," 0.417844410"," 0.225467546"," 0.409486707"," 0.86111544"," 0.290115314"," 0.759264431","-0.111186131"," 0.0412995959"," 0.104829980","-0.562217053"," 0.39259419","-0.0187089175"," 0.095642967"," 0.0111424150"," 0.697521443"," 0.4453059172"," 0.354261368"," 0.426438670","-0.142880139"," 0.91399471"," 0.427448604","-0.10978653"," 0.901926690","-0.08218411"," 0.009276150"," 0.21634859","-0.121753560"," 0.72961262"," 0.565091036"," 0.01548826","-0.530783595","-1.1710217355","-1.509413846"," 0.56316919","-0.025945080"," 0.080854384"," 0.336515182","-1.607717430","-0.154063734"," 0.064705504"," 0.167016113","-0.174666782","-0.664514673","-0.153418635"," 0.442368331"," 0.283990425","-0.2565789859","-0.059570074"," 0.27012267","-0.261150166"," 0.350173045"," 0.175784563"," 0.251202227"," 0.41652571","-0.83076010"," 0.43907309","-0.788225908"," 0.095530671"," 0.517687567"," 0.1898437617"," 0.208772452"," 0.237721934"," 0.688684439"," 0.55810167"," 0.33968866"," 0.433451764"," 0.40582595"," 0.204584730","-0.034318507"," 0.10118736","-0.178284043","-0.199375289","-0.012557148"," 0.484525545"
"16","-0.59631477","-1.031345440","-0.41916927","-0.772413506","-0.491062284","-0.63340010","-0.520859912"," 0.046754480","-1.01981140","-0.242397664","-0.456178455","-0.484406177"," 1.0147361975","-0.619114557","-1.15043403","-4.356644e-01","-1.028822408","-0.58365397"," 0.158980098","-0.79886290","-0.499917815","-0.7178197047","-0.813588738","-0.7209476772","-0.6243667820","-1.95377701","-0.406780666","-0.274851671","-0.797914282","-1.4341150849"," 0.226286750","-0.843020818","-0.99487232","-1.006077424","-0.550315384","-1.597655455","-0.820899719","-0.5702882854","-0.469946602"," 0.107122158","-0.348639112","-0.11329922","-0.321074997","-0.079482803","-0.453415156","-0.9597462714","-0.559144420","-1.260756710","-0.48599178","-0.3396683384","-0.372744260","-0.6755164814","-0.632356835","-0.0837601441","-0.053763080","-0.543628106","-1.104736152"," 0.59155129","-0.828987287","-1.28419848","-0.305489611"," 1.15106432","-0.996658303","-1.18774702","-0.740257738"," 0.55615708","-0.368260430","-0.56107628","-1.338987885"," 0.5190925162"," 0.270860890","-1.01272875","-0.731956846"," 0.491914269","-0.053074714","-0.150900228","-0.424225101","-0.689695542","-0.537280977","-0.458420578"," 0.835860335","-0.943027712","-0.207162777","-1.073325904","-0.2355117408","-0.559432438","-0.68068037","-1.365979005","-0.339862662","-1.003163868","-0.888999321","-0.95322390","-1.43485849","-0.52787527","-0.168987814","-0.790870293","-0.336875030","-0.7565713195"," 0.968131868","-0.877607168","-0.538953092","-0.82041579","-1.16673522"," 0.245902628","-0.74343983","-0.941181664","-1.300998989","-1.23643207","-1.267198013","-0.846293705","-0.627254703","-0.597059371"
"17"," 1.92676338"," 0.938152176"," 0.84786309"," 0.969725075"," 1.297417767"," 1.03590746"," 1.117897600"," 0.220172123"," 1.94021754"," 1.701413422"," 0.457426145"," 0.899653201"," 0.1895229664"," 1.110691957"," 1.24216678"," 6.299779e-01"," 1.037882483"," 1.21861046"," 1.008865544"," 1.66887560"," 0.951447554"," 0.7091757707"," 0.723798689","-0.3324883794"," 1.5310625251"," 1.37666123"," 1.696077776"," 1.231446940"," 1.674182360"," 2.5067983124"," 3.236729712"," 1.262572930"," 1.39951101"," 1.165494961"," 1.292305182"," 0.593340648"," 1.242654399"," 1.0166321148"," 1.311159137"," 1.793075582"," 1.181440219"," 2.53769978"," 0.602376363"," 1.500264925"," 0.959610827"," 1.3565817368"," 1.373615908"," 1.067728024"," 0.61400112"," 0.9398871206"," 0.914013326"," 1.0208928422"," 1.285914548"," 0.2826997340"," 1.465146002"," 1.804620978"," 1.274828954"," 1.68873263"," 0.429817646"," 1.68699794"," 0.950530228"," 1.55049656"," 1.132322238"," 2.33080997"," 1.134648655"," 1.38732156"," 2.681315154"," 1.38064095"," 1.666798090","-0.0512696870","-1.362963217"," 1.83117595"," 1.110984468"," 1.011942884"," 0.839749328","-1.213004940"," 0.553439140"," 1.126426731"," 0.938290368"," 1.670734256"," 0.280692835"," 0.278748628"," 1.457906270"," 0.944070461"," 1.6121775070"," 1.384854148"," 0.93692529"," 0.807975829"," 1.092583248"," 1.569186831"," 1.537822570"," 1.96649660"," 0.55629396"," 1.72655147"," 1.678192154"," 0.946188021"," 1.077103518"," 0.2430046663"," 0.330428139"," 1.458686232"," 1.359235999"," 1.16236833"," 0.82675094"," 0.816963946"," 1.23915637"," 1.499042937"," 1.516330106","-0.39376240"," 1.197770886"," 0.873652267"," 0.955786381"," 1.227239551"
"d","-0.59039011","-0.026086469","-0.55357166","-0.385315537","-0.319168908","-0.47306537","-0.219466355"," 0.403259550","-0.49444716","-0.226145163"," 0.883344319"," 0.293423404","-0.1055489376","-0.896041620","-0.80318811","-3.579936e-01","-0.536189398","-0.12769714","-0.187135000","-0.55588002","-0.469555083","-0.9102108320","-0.367420801","-0.0877040194","-0.5209368130","-0.81865910","-0.378109523"," 0.030258656","-0.648783908","-0.7673335240"," 0.374536456","-0.208346758"," 0.21955036"," 0.748813358","-0.127476861","-0.410835878"," 0.769135031","-0.2353462732"," 0.119889064","-0.080023281","-0.009134277","-0.42258564","-0.879716171"," 0.257671860","-0.093440636","-0.8216325376","-0.725638122","-1.334624085","-0.45322036","-0.8250891956"," 0.016526219"," 0.1389751701","-0.489729308","-0.3675661150","-0.309337043","-0.418799382","-1.029767441"," 1.05440366","-0.921540226","-0.66737432","-0.548434419","-0.61531330","-0.425390917"," 0.80041739","-0.826138713"," 1.04972664"," 0.242016810","-0.57966689","-1.002503233"," 0.6904823224"," 0.414000474","-0.49607555","-0.822158200","-0.227083505","-0.685166084"," 0.420091653","-0.122264013","-0.742632047","-0.656642552","-0.128765184"," 0.544225454"," 0.117548541","-0.293939771","-0.414671714","-1.3367970527","-0.664509709","-1.23346780","-1.484332368","-0.096061073","-1.143743760","-0.748459927","-0.43240604","-0.13616592","-0.27202988"," 0.529332085","-0.875391093"," 1.273624822","-0.1691996367"," 0.005752612","-1.032216211"," 0.332950839"," 0.01259014"," 0.05535439","-0.499861647","-0.91629366","-0.994973692","-0.565742883","-0.66318483","-0.757361149","-0.504347279","-1.025026853","-1.811293947"
"19","-0.57120961","-0.804537419","-1.71366231","-1.405223623","-0.548746590","-0.87522503","-0.676604933","-0.847620333","-0.49359181","-1.021373010"," 0.036846586","-0.303527199","-0.7736954589","-0.475162012","-0.49271525","-6.560601e-01","-0.488876905","-0.73148422","-0.385406097","-0.55947097","-0.482704504","-1.1191600996","-0.513118920"," 0.0924562080","-0.6711918558","-0.52614480","-0.992339436"," 0.187465457","-0.505470669"," 0.0226907344","-0.466385605","-0.520171679","-0.29251659"," 0.302606961","-0.780920574","-0.314952075"," 1.304098246","-0.7266439099","-0.691647078","-0.238309888","-0.633553120","-0.27222259","-0.520778371","-0.340132269","-0.762153771","-1.0288618481","-0.682493943","-0.787111140","-0.69331085","-0.7141666847","-0.506941186","-0.1807026977","-0.594306572","-0.7896993335"," 0.485099486","-0.288415462","-0.323321570"," 0.79353033","-0.630762212","-0.61766812","-0.520254020","-0.53224873","-0.953254309","-0.32731516","-0.873320803"," 0.57063913","-0.150203984","-0.65334871","-0.441092568","-0.8717249585","-1.270708620"," 0.12963168","-0.756661276","-1.064097637","-0.514172008","-1.646745859","-1.123440903","-0.310962756","-0.494457534","-0.677812077","-1.717650468","-0.877816719","-0.243293455","-0.340079422"," 0.0458593317","-0.705784481","-0.66253153","-1.167502482","-0.688129337","-0.940095102"," 0.042249079"," 0.06710981"," 0.49799795","-0.24773570","-0.014007483","-0.705212708","-0.002711243","-1.0069388992","-0.330964196","-0.721830348","-0.782076764","-0.79835941","-0.06307057","-0.371278590","-0.25130149","-0.596247211","-0.793182147","-0.80681221","-0.426928382","-1.330519981","-0.320585287","-0.350332153"
"20","-0.39888715","-0.261279981","-1.63704570","-0.437865937"," 0.148539841","-0.22665512","-0.022783007"," 0.953366571","-1.58840109","-0.745191393"," 0.523645758","-1.127062845","-0.2824673009","-0.054627207","-0.68364083","-5.506268e-01","-0.447197357","-0.08066805"," 0.058189663","-0.75082647","-0.216735786","-0.6143298399","-1.255606811"," 0.2687380874","-1.0070424998","-1.63696786","-0.738464455","-1.516312183","-0.713892173","-1.8297768360","-1.836246018","-0.546501726","-0.71775047"," 0.723088915","-0.054351229","-0.372204776","-0.779294638","-0.2232400000"," 0.081952812"," 0.405622106","-0.056244765","-0.36388397"," 0.421054354"," 0.109757960","-1.243893861","-0.6991695667"," 0.362260070"," 0.045504612","-0.61629969","-0.6964179363"," 0.479782450","-0.0313119702","-0.419378189","-0.9926982215","-0.759934159"," 0.561532070","-1.006966425"," 0.70795166","-0.104869621","-0.51563304"," 0.323473897","-0.62437611","-0.601981038"," 3.06487703","-0.419579003"," 0.59276029"," 0.021275538"," 0.69046298","-0.722070630"," 0.7798763384"," 0.296346989","-1.17511409","-0.386919112","-0.481386637"," 0.509342926"," 1.117631487","-1.046657136","-0.313443707","-0.230585470","-0.579387838","-1.655989453"," 0.279480960","-0.168354157","-1.421330396","-0.6719602996"," 0.711292324","-0.98346076","-0.652902753","-0.286972187","-1.124118274","-0.381336195","-0.03744810"," 1.21255590","-0.49700300"," 1.355657060","-0.664767812"," 0.364926362","-0.4907796757","-1.559676588","-0.769530117","-1.203940848","-0.17572495"," 0.05068293","-2.244084371","-0.82056932","-0.893715733","-0.320982910","-0.16920436","-1.000456443","-0.541413456","-0.660068065","-0.911436992"
"21","-1.21879192","-1.343496574","-1.69345291","-2.133035404","-1.311577599","-1.91802759","-1.828664599","-1.150764342","-2.15442842","-1.565283451","-1.071244268","-1.005569434"," 0.4007578843","-2.024233258","-1.72032488","-1.836034e+00","-1.436030964","-1.77717616","-0.298752421","-1.43445341","-2.113697774","-0.3299591996","-1.702223573","-1.9350677160","-1.7688576978","-1.32212506","-1.842702978","-1.439287070","-2.280695549","-0.2986307188","-1.502290089","-1.687196194","-0.33356538","-0.596644540","-1.884917372","-2.577329869","-1.697379758","-2.1154389151","-1.343831817","-1.657531868","-1.490140222","-1.83598627","-2.215616934","-1.517462643","-1.288609533","-1.6450987672","-1.970919137","-1.087190459","-1.90972187","-1.6940565808","-1.510769872","-0.3999737217","-2.413493375","-1.1873198725"," 0.160089198","-0.174976726","-2.435854303","-0.52815766","-2.180388183","-1.92001979","-1.856318125","-0.95714541","-1.520295088","-0.19317049"," 0.020356585","-0.57314994","-1.994710393","-2.04520988","-2.405665498","-1.7782752679","-1.491216307","-1.30705437","-1.650564286","-0.862467010","-2.051928298","-1.223110289","-1.732048171","-2.394691036","-2.100743775","-0.748720375","-1.036144005","-0.522930586","-2.054158652","-1.299440960","-0.7507899726","-1.967491650","-1.39597937","-0.716191481","-1.542188015","-2.006117607","-1.826416953","-2.29243106","-0.47578198","-1.65522556","-2.486788508","-1.903980867","-1.572799465","-1.4371041112"," 0.437062526","-2.204646542","-2.209594534","-1.55179404","-1.33722246","-0.603872582","-2.00556678","-2.361735043","-1.886976356","-2.16531212","-2.663497920","-1.706492458","-1.347669681","-1.933712303"
"22"," 1.62685477"," 1.967555668"," 2.40839929"," 1.306359657"," 0.946374721"," 1.23816890"," 1.154219053"," 1.684836896"," 0.71991625"," 1.508061151","-0.027551931"," 1.269231686"," 1.0757434029"," 0.337769158"," 1.05214621"," 1.289306e+00"," 1.171247885"," 1.32390693"," 0.791517026"," 1.53141681"," 0.686458326"," 1.9375319644"," 0.566514145"," 1.2382482317"," 0.7746676378"," 0.79027068"," 1.465847454"," 0.578913708"," 1.527892868"," 0.9610522220"," 1.015840596"," 1.557768907"," 1.42034216","-0.028324553"," 1.237018762"," 0.196292309"," 0.195650879"," 1.1025888145"," 1.791638739"," 1.826851521"," 1.423879512"," 0.28575475"," 1.626389742"," 1.553029245"," 1.279364335"," 0.7455937108"," 1.043527611"," 1.421485207"," 1.31605712"," 1.4397847512"," 1.193757659"," 0.7072867231"," 2.165401152"," 1.5016410869"," 0.834942783"," 1.055859815"," 0.259372504"," 0.60176017"," 0.831556288"," 1.51443203"," 1.479636784"," 1.95692458"," 1.530509964"," 0.79095596"," 1.027534087"," 0.79064107"," 1.138300565"," 1.14021403"," 0.836262847","-0.2618936647"," 0.660023218"," 1.78422110"," 0.194759345"," 0.980742899"," 1.713522611"," 1.500265724"," 0.709888048"," 0.924292594"," 0.570842192"," 2.082775526"," 2.257939037"," 0.845443890"," 1.038288860"," 0.731909530"," 1.1815014639"," 1.138762441"," 1.59271644"," 1.342590892"," 1.094300276"," 1.439211144"," 0.903421880","-0.10738306"," 2.45525070"," 1.63426937"," 0.885083750"," 1.052035777"," 1.131600100"," 1.4662635091","-0.826143461"," 1.135348105"," 0.942114007"," 1.65517215"," 0.99866346","-0.921385992"," 1.05632635"," 0.894326226"," 1.417230207"," 1.41125963"," 0.434477344"," 0.914480515"," 0.829450582"," 0.952631257"
"24"," 1.03932426"," 0.579650926"," 1.74014171"," 0.915496735"," 0.705253481"," 1.26642930"," 1.261627944"," 1.063454568"," 1.49702580"," 1.590664394","-0.189339521"," 0.873603360"," 0.7369133978"," 1.072456562"," 0.43432914"," 1.224467e+00"," 0.852996221"," 1.30487434"," 1.337066880"," 1.29451204"," 1.330581843"," 1.1601396408"," 1.373207367"," 0.2441538280"," 1.3497517889"," 0.55115547"," 1.481434218"," 1.250200677"," 1.522080245"," 0.1822893828"," 0.775639617"," 1.060063981"," 1.19543256"," 0.421183339"," 1.320522270"," 0.961603387","-0.124941187"," 1.3064594883"," 1.894851159"," 1.410621662"," 1.491096732"," 0.11216964"," 0.813141143"," 1.544707795"," 1.353020056"," 0.2286222024"," 1.390593147"," 0.821590000"," 1.10894482"," 1.2176410117"," 1.042915497"," 1.9231819083"," 0.811069011"," 1.7796214744"," 0.039079410","-0.660696364"," 0.687555220"," 0.52402703"," 0.834234111","-0.02299688"," 1.034508297"," 0.05655574"," 0.863116133"," 0.54331357"," 0.096156424"," 0.75947506"," 1.445341930"," 1.23952097"," 0.703519025"," 1.6261855091"," 1.431103067"," 0.88328253"," 1.434442929"," 1.701917121"," 1.069176305"," 1.325810596"," 1.619909157"," 1.299445157"," 1.353664291"," 0.988125784"," 1.066217846"," 1.006617491"," 1.691824099"," 1.237992661"," 0.4964784809"," 1.198930841"," 1.38692679"," 2.077342221"," 1.024387947"," 0.851804083"," 1.031245792"," 0.15654910"," 1.68448858"," 1.08482634"," 1.018641193"," 1.103726714"," 1.198625805"," 1.2207902581"," 1.696086696"," 1.257186016"," 1.158041940"," 0.57633983"," 1.19649655"," 0.777284960"," 0.95828078"," 0.953243409"," 0.194196491"," 0.38281964"," 0.632010033"," 0.996571361"," 0.627756004"," 0.965972177"
"25"," 2.41012656"," 1.776718281"," 1.40663518"," 1.899781872"," 1.712351121"," 2.03136527"," 2.142773915"," 1.262462511"," 0.82575211"," 1.775292107"," 0.417099531"," 1.721426559"," 1.4015296777"," 1.239760785"," 2.27929449"," 1.690215e+00"," 1.647093281"," 2.14880642"," 0.512860393"," 2.10503293"," 2.008036525"," 3.1214090641"," 1.905885468"," 1.3412852245"," 1.3364725318"," 1.81289797"," 1.727659696"," 0.613745101"," 0.999079178"," 0.7916181840"," 2.690386971"," 2.337899744"," 1.98443783"," 2.780783698"," 2.077971782"," 0.028269484"," 3.611236018"," 1.9152470362"," 2.538270299"," 2.584337053"," 2.057159335"," 0.65774813"," 2.580919532"," 2.203041994"," 1.997012130"," 1.2964769067"," 2.114711237"," 2.983236838"," 1.72381482"," 1.5171444449"," 3.289542067"," 2.1418813708"," 0.313584999"," 2.2816155033"," 1.563339342"," 2.202598403"," 0.984248686"," 0.83589511"," 1.264934813"," 1.41130316"," 2.255562222"," 1.28832757"," 1.821457750"," 2.91298442"," 1.393956183","-0.94320355"," 1.869546238"," 2.20128011"," 1.430630473"," 2.1456031652"," 2.147763981"," 2.07291262"," 0.658674703"," 1.939103038"," 2.742094501"," 1.274231815"," 1.781127196"," 1.485438209"," 2.038456080"," 2.472580955","-0.065891051"," 2.038619208"," 1.547717521"," 2.106253541"," 2.3770379285"," 2.085967793"," 1.29016344"," 0.576325695"," 1.721467254"," 2.896201758"," 2.489284608"," 1.12883109"," 1.01954323"," 1.73721407"," 1.444665335"," 1.897816050"," 1.891561028"," 2.6506489990"," 0.756913903"," 2.443127804"," 1.453931505"," 1.51908987"," 1.71605343"," 2.140634600"," 1.03530454"," 2.158134712"," 1.435709232"," 1.46328805"," 1.282667114"," 1.176094557"," 1.592835631"," 1.511731728"
"27"," 0.63763823"," 0.450477739"," 0.70770543"," 0.507759558"," 0.519201783"," 0.50929563"," 0.507569498"," 0.259675381"," 0.90230563"," 0.247175708","-0.154608625"," 1.050894225"," 0.3836016575"," 0.233597605"," 0.75915363"," 6.993546e-01"," 0.223157076"," 0.74623789"," 0.889545108"," 0.73452662"," 0.383975929"," 1.0678974071"," 0.580131242"," 0.2915954658"," 0.6208579279"," 0.62980871"," 0.293232101"," 0.583993006"," 0.480694713"," 1.5006857801"," 0.738253933"," 0.871048717","-0.61658272"," 0.677339399"," 0.525923520"," 0.259000677"," 1.884977504"," 0.4422080401"," 1.081859953"," 1.237662605"," 0.820157986","-0.23458054"," 0.733543254"," 0.874425932"," 0.997494066"," 0.3868186252"," 0.327185230"," 0.804770766"," 0.54802896"," 0.9719189332"," 1.599866171"," 0.9824648300"," 0.223230338"," 1.2682042376"," 1.927563740"," 1.254557025"," 0.660555378"," 0.28054233"," 0.358178547"," 0.03406796"," 0.727789454"," 1.35769518"," 0.306086865"," 1.07197705"," 0.216447196","-0.36202154"," 1.117704727"," 0.27361226"," 0.728612101"," 1.6965638132"," 0.955586825"," 0.70287605"," 0.668880107"," 0.449441552"," 0.918599738","-0.116926803"," 0.640261521","-0.296402830"," 0.318422233"," 0.627390880"," 0.752814766"," 0.374154484"," 0.432517007"," 0.888800694"," 4.1991425891"," 0.155749788"," 0.39623770"," 0.623532755"," 0.618289024"," 0.501075495"," 1.149017586"," 0.16830349","-0.23160832"," 0.92411307","-0.272788536"," 0.422939841"," 0.782722424"," 0.6705621760"," 0.289194764"," 0.910640144"," 0.516790201"," 0.34710275"," 0.29918287"," 0.961606109"," 0.75968957"," 0.621135814"," 0.144903841"," 0.10578321"," 0.794107003"," 2.887409041"," 5.035482105"," 0.573861078"
