"","X1.Methyladenosine..282.1...150.0.","X1.Methylhistamine..126.0...109.0.","X2.Aminoadipate..160.1...116.0.","X2..Deoxyuridine..229.1...113.0.","X3.Nitro.tyrosine..225.0...179.3.","X4.Pyridoxic.acid..182.1...138.0.","X5.Hydroxytryptophan..221.0...134.0.","Acetoacetate..101.0...57.0.","Acetylcholine..146.1...87.0.","Aconitate..173.0...129.0.","Adenosine..268.1...136.0.","Adenylosuccinate..462.1...79.0.","Adipic.Acid..144.9...83.0.","Alanine..90.0...44.0.","Allantoin..157.0...114.0.","Alpha.Ketoglutaric.Acid..145.0...101.0.","Aminoisobutyrate..104.1...86.0.","AMP..346.1...134.0.","Anthranilate..136.0...118.0.","Arginine..175.1...70.0.","Asparagine..133.1...74.0.","Aspartic.Acid..132.0...88.0.","Betaine..118.0...58.0.","Biotin..243.1...200.0.","Carnitine..163.1...85.0.","Choline..104.1...60.0.","Citraconic.Acid..129.0...85.0.","Citrulline..174.0...131.0.","Creatinine..114.1...44.0.","Cystamine..153.0...108.0.","Cystathionine..221.1...134.0.","Cystine..239.0...97.0.","Cytidine..244.1...112.0.","Cytosine..112.0...95.0.","D.GA3P.DHAP..168.9...78.8.","Dimethylglycine..104.1...58.0.","D.Leucic.Acid..133.1...87.0.","DTMP..321.1...79.0.","Epinephrine..184.1...166.3.","Erythrose..199.0...97.0.","F16BP.F26BP..339.0...79.0.","Fructose..179.0...89.0..3..","Fumaric..115.0...71.0.","G16BP..339.0...79.0..2..","gama.Aminobutyrate..102.1...85.0.","Glucoronate..193.0...113.0.","Glucose..179.0...89.0.","Glutamic.acid..148.1...84.0.","Glutamine..147.1...84.0.","Glutaric.Acid..131.0...87.0.","Glyceraldehyde..89.0...59.0.","Glycerate..105.0...75.0.","Glycerol.3.P..171.0...79.0.","Glycine..76.0...30.2.","Glycochenodeoxycholate..448.3...74.0.","Glycocholate..464.3...74.0.","Guanidinoacetate..116.1...70.0.","Guanosine..284.1...152.0.","Histidine..156.1...110.0.","Homogentisate..167.0...123.0.","Homovanilate..181.0...137.0.","Hydroxyproline.Aminolevulinate..132.1...86.2.","Hypoxanthine..135.0...92.0.","Hyppuric.Acid..178.0...134.0.","IMP..347.0...79.0.","Inosine..269.1...137.0.","Kynorenate..188.0...144.0.","lactate..89.0...43.0.","Leucine.iso.Leucine..132.1...86.2..2..","Linoleic.Acid..277.1...259.0.","Linolenic.Acid..279.1...261.0.","L.Kynurenine..209.1...94.0.","Lysine..147.1...84.0..2..","Malate..133.0...115.0.","Maleic.Acid..115.0...71.0..2..","Malonic.Acid.3HBA..103.0...59.0.","Margaric.Acid..269.1...251.3.","Methionine..150.1...61.0.","MethylSuccinate..131.0...113.0.","N2.N2.Dimethylguanosine..312.1...180.0.","N.AcetylGlycine..116.0...74.0.","Niacinamide..123.0...80.0.","OH.Phenylpyruvate..179.0...107.0.","Ornithine..133.1...70.0.","Orotate..155.0...111.0.","Oxalic.Acid..89.0...61.0.","Oxaloacetate..131.0...87.0..2..","Pentothenate..218.1...88.0.","PEP..166.9...79.0.","Phenylalanine..166.1...120.2.","Proline..116.1...70.0.","Propionate..73.0...55.0.","Pyridoxal.5.P..246.0...96.9.","Pyroglutamic.Acid..130.0...83.4.","Pyruvate..87.0...43.0.","Reduced.glutatione..306.1...143.0.","Salicylurate..196.1...152.0.","Serine..106.0...60.0.","Shikimic.Acid..173.0...93.0.","Sorbitol..183.0...91.0.","Succinate.Methylmalonate..117.0...73.0.","Taurine..126.0...108.0.","Threonine..120.1...102.0.","Trimethylamine.N.oxide..76.1...58.0.","Tryptophan..205.1...146.0.","Tyrosine..182.1...136.3.","Urate..167.0...124.0.","Uridine..245.0...113.0.","Valine..118.1...72.0.","Xanthine..151.0...108.0.","Xanthosine..283.1...151.0.","Xanthurenate..204.0...160.0."
"59","-12.563654663","-12.64945345","-12.575828595","-12.76188296","-12.744672817","-1.273318e+01","-12.793821208"," -0.10532715","-12.626414109","-12.315900884"," -0.60352619","-1.271642e+01","-12.265569649","-12.730315756","-12.52605004","-12.755520574","-12.734350890","-12.77994858","-1.276552e+01","-12.794721923","-1.275814e+01","-12.771604803","-12.73500524","-1.278403e+01","-12.703438427","-12.690835381","-12.299980113","-12.780529962","-12.733697521","-12.15153402","-12.42580158","-12.761604391","-12.160616141","-12.515968322","-12.766646241","-12.23327389","-12.339139497","-12.747629041","-12.73684270","-12.668245594","-12.63945945","-12.475374482","-12.682748164","-1.270821e+01","-1.268824e+01","-1.251321e+01","-12.72516392","-12.711303624","-12.767210077","-12.670949381","-12.649668608","-12.789048693","-12.613947393","-12.769189287","-12.11625238","-12.203445442","-12.54170941"," -0.52832444","-12.714290188","-12.664777931","-12.69619197","-12.687535435","-12.79986156","-12.37689695","-12.31650005","-11.473075930","-12.569251662","-12.68379452","-12.558128879","-12.639039236","-12.65031472","-12.63621335","-12.740806471","-12.55241440","-12.663887527","-1.122406e+01","-12.759659371","-12.804447608","-12.797435330","-12.539950623","-12.52089992","-12.296244429","-12.82009391","-12.663554095","-12.011212747","-12.67526510","-12.605798303","-12.57410718","-12.760769744","-1.278374e+01","-12.688358074","-12.593807080","-1.261167e+01","-12.725420068","-12.612068397","-1.267253e+01","-12.358460205","-12.831391695"," -0.249233923","-1.272083e+01","-12.686948788","-12.63537958","-12.744940735","-12.536122749","-1.269739e+01","-12.702343720","-12.683910934","-12.729409762","-12.477830578","-12.31172972","-11.7610043","-12.751012995"
"60","-12.508829934","-12.58426176","-12.573926374","-12.57846924","-12.584076681","-1.255078e+01","-12.502726611","  0.35091525","-12.428638429","-12.626414109","-11.28084018","-1.261296e+01","-12.200203206","-12.836987079","-12.58213807","-12.702465218","-12.567556069","-12.56048847","-1.253513e+01","-12.682167944","-1.272967e+01","-12.576282735","-12.52050013","-1.270210e+01","-12.621344071","-12.683096668","-12.614939613","-12.828783312","-12.597703829","-12.29242241","-12.55917600","-12.685777866"," -0.492601470","-12.322107170","-12.593239746","-12.61762999","-11.759430709","-12.519542129","-12.51494134","-12.273710596","-12.31224893","-12.439179598","-12.475734803","-1.247646e+01","-1.261197e+01","-1.207993e+01","-12.52403100","-12.699558607","-12.686831554","-12.525483762","-11.981756551","-12.663998728","-12.748168705","-12.719440234","-12.09275677","-12.187489586","-12.43858354","-12.49754094","-12.792025364","-12.757033557","-12.41108046","-12.645279054","-12.34262761","-11.63887651","-12.32119707","-12.515099180","-12.385391487","-12.48957891","-12.667011961","-12.611181176","-12.67743916","-12.51755305","-12.848058916","-12.64315380","-12.402408431","-6.327043e-01","-12.601732208","-12.738028035","-12.749927258","-12.165026684","-12.62174750","-12.795323439","-12.65508247","-12.525726362","-11.871176742","-12.52475677","-12.518665812","-11.59326573","-12.655300436","-1.255891e+01","-12.682980469","-12.661558865","-1.243398e+01","-12.682515983","-12.418505017","-1.256224e+01","-12.622151310","-12.721720665","-12.620035500","-1.281095e+01","-12.679508872","-12.41039766","-12.815025504","  0.325835276","-1.283074e+01","-12.804755073","-12.736054265","-12.722483478","-12.548731371","-12.26784181","-11.7165813","-12.803833330"
"61"," -1.818284690"," -1.25706001","-11.913700764"," -2.27990754"," -0.235290078","-1.184149e+01"," -1.500982190","  0.64181975","-12.463964199","-12.231236732","  0.21357301","-1.229706e+01","-12.041358899","-12.301377256","-12.53828218","-12.244112758","-12.363580846"," -1.52823665","-1.254280e+01","-12.620739625","-1.161020e+01","-12.708583866"," -1.03531041","-1.206666e+01"," -0.713961973","-12.445454481","-12.131564087","-12.198486399","-12.400737072","-11.86344401","-12.29894719","-12.189853378"," -0.814757617","-12.463964199","-11.776548570","  0.04617905","-12.147647058","-11.668505383","-11.80598904"," -0.823637042"," -0.27002003","-12.194884162"," -1.775957135","-7.764993e-01","-1.242404e+01","-1.224817e+01"," -0.01785491"," -0.638484114","-12.133526819","-12.114483676"," -0.798627916","-12.545248502","-10.906112795","-12.157123137","-12.15444858","-12.176185255","  0.08442742"," -0.10950849","-12.288774342"," -0.576051007","-11.59057376","-12.327556932","-12.44193872","-12.26337562","-11.62461889","-11.171263483","-12.419802412"," -0.07388963"," -0.318481364"," -0.455036366"," -0.49775849","-12.36637410"," -0.914673977","-12.29851554"," -1.147121023"," 2.745195e-01","-11.880692791","-11.498327673","-12.191292834","-12.211786112"," -1.52313195","-12.338692300"," -0.32143012","-11.599912413","-11.799337259","  0.07250214","-12.280992952","-12.29291903","-12.213773283","-1.255353e+01","-11.818432249","-12.208871044","-1.188839e+01"," -1.342246007","-11.897980263","-1.237506e+01"," -0.316422851"," -1.993056620","-12.630719164","-1.208822e+01","-12.238106462"," -1.13484645"," -0.051306741","-12.631131403","-1.248743e+01","-12.195961699"," -0.563407361"," -0.251527448"," -0.101387243","-12.19401652","-11.6194479","-12.478120446"
"62","-12.183167661","-12.76216171"," -0.853756423","-12.67503689","-12.455969117","-1.254407e+01","-12.561717025"," -1.40511951","-12.613551139","-12.233810489","-12.12212078","-1.248817e+01","-12.281246259","-12.682051993"," -0.26810057","-12.427766059","-12.493616796","-12.48965334","-1.165405e+01","-12.759936698","-1.260212e+01","-12.640722550","-12.51898427","-1.263999e+01","-12.657376574","-12.424261980","-12.177906743","-12.490846049","-12.481687118","-11.73456181","-12.43029103","-12.533397302","-11.748960864","-12.484767754","-12.502573204","-12.80815163","-12.292895373","-12.527103661","-12.56453827","-12.728118755","-11.70501386","-12.413759956","-12.464912479","-1.223441e+01","-1.247229e+01","-1.233477e+01","-12.47307548","-12.419517286","-12.376179800","-12.259392755","-12.684843397","-12.434597799","-12.544318806","-12.228861854"," -0.82150102"," -0.441800671","-11.97047895","-12.58854056","-12.676293562","-12.381979520","-12.47300383","-10.943525653","-12.50096570","-12.33100455","-12.30007632","-12.549927069","-11.607608795","-12.60028921","-12.617829936"," -1.003333820","-11.47684241"," -1.96651959","-12.718052509","-12.38317212","-12.426476873","-1.236551e+01","-12.597799310","-12.601924971","-12.617530044","-12.404025122","-12.41973903","-12.368199405","-12.52499897","-12.485357028","-11.898399807","-12.66433250","-12.038972315","-10.78966331","-12.645385591","-1.260357e+01","-12.508441094","-12.746686240"," 1.687886e-01","-12.625293611","-12.468053033","-1.258835e+01","-12.512580611","-12.707722048","-12.606967071","-1.137459e+01","-12.524514715","-12.71279434","-12.530525245","-12.601154432","-1.259780e+01","-10.522483979","-12.532410455","-12.706371209","-12.636944227","-12.15229506","-11.7378550","-12.501960119"
"63"," -0.202854184","-11.42250215"," -0.985390524","-11.69328228","-12.403414343","-1.230172e+01","-12.218950956","  0.43390362","-12.227211201"," -1.380410469"," -0.25477277","-1.235794e+01","-12.093174852","-12.777919838","  0.04947815","-12.498451574","-12.283116081","-12.35209570","-1.214112e+01","-12.397082568","-1.266244e+01","-12.702951550","-12.60067354","-1.250396e+01","-12.093585857","-12.512502141"," -1.322258706"," -1.198845117"," -0.490878182"," -0.47783518","  0.27380355","-12.404147381"," -0.479581329","-12.247829328","-12.259239453","-12.53405645","-12.141125543","-12.484326323","-12.28083183","-12.381340937"," -0.89958882","-12.347912884","-12.386417391","-1.192025e+01","-1.250496e+01"," 1.945504e-01","-12.24962464"," -0.915526428","-12.519223264","-12.139909428"," -1.090821103","-12.676751437","-12.555522061","-12.571582728","-12.10415798","-12.138157887","-12.52050013","  0.23702463","-12.794421477","-12.351066503","-12.40996371"," -0.517904058"," -0.15828217"," -0.97622115","-12.47979095","  0.167401864","-12.661669471","-12.14201061","-12.417652747","-12.845686643","-12.74735946"," -0.47908858","-12.570864144","-12.51494134","-12.140159037","-9.549489e-01","-12.524353417","-12.662222924","-12.657157565"," -0.104734738"," -0.17332001","-12.647414758","-12.64945345","-12.252116151","-11.826447066","-12.18908886","-12.368593553","-12.46851367","-12.544234387","-1.255769e+01","-12.480373506"," -0.085143795","-1.264731e+01"," -0.358701271"," -0.386630863","-1.215966e+01","-12.313661349","-12.688593400","-12.280785811","-1.268765e+01"," -0.925275027"," -0.50344883","-12.534386396","  0.125139168","-1.273869e+01","-12.707845060","-12.454318981","-12.455108889","-12.286320364","-11.99907640","-11.5274065","-12.546010645"
"64","-12.712669917","-12.81157497","-12.608922035","-12.81314000","-12.757999116","-1.269631e+01","-12.743870055","-12.34222982","-12.728118755","-12.265880811","-11.94231686","-1.262266e+01","-12.411235796","-12.701615445"," -1.09807456","-12.750605526","-12.793521385","-12.75730921","-1.230046e+01","-12.776188429","-1.270711e+01","-12.723247632","-12.72248348","-1.285629e+01","-12.743469229","-12.595038853","-12.274980198","-12.903051380","-12.773317999","-12.33753698"," -0.76506485","-12.593334250","-12.427507916","-12.492491389","-12.743335703","-12.68367813","-12.138323607","-12.725804569","-12.75799912","-12.714664957","-12.55621568","-12.479645435","-12.756070140","-1.267390e+01","-1.276314e+01","-1.253200e+01","-12.69559352","-12.711303624","-12.737632563","-12.685427205","-12.328044111","-12.524837490","-12.512110001","-12.687418042"," -0.97353198"," -1.238510991","-12.68414386","-12.55743220","-12.811262640","-12.761604391","-12.70429178","-12.423622089","-12.78169507","-12.23773121","-12.47400798","-12.558913985","-11.887188760","-12.62539536","-12.717171714","-12.573203904","-12.66544693","-12.59799033","-12.786092287","-12.39558138","-12.730834317","-1.266079e+01","-12.783448619","-12.769614579","-12.741736580","-12.640090542","-12.60492379","-12.716167274","-12.77246056","-12.637467032","-11.866154653","-12.59295636","-12.650638136","-12.58241448","-12.731873299","-1.271255e+01","-12.303966600","-12.625293611","-1.258113e+01","-12.718808900","-12.394922492","-1.277118e+01","-12.699196644","-12.877221865"," -0.164487489","-1.265042e+01","-12.671062405","-12.79955754","-12.811262640"," -0.655509009","-1.287941e+01","-12.641777944","-12.757309212","-12.867163313","-12.756345184","-12.29055925","-11.7538247","-12.875408524"
"65"," -0.028802657","  0.27968142"," -0.005982942","  0.03623180","  0.068473318","-3.539326e-02"," -0.037210599","  0.70125425","  0.442845713","  0.223859480","-12.00603011","-8.671815e-01"," -0.296465831"," -0.599936756","  0.15566009","  0.052090103"," -0.028842742"," -0.09473370"," 2.785610e-01"," -0.172712480"," 1.136299e-01"," -1.650572196","  0.25659240","-4.898271e-01","  0.098021057","  0.214620652","  0.216709493","  0.214596585","  0.051354434","-11.50319820"," -0.10583719"," -0.055470430"," -0.364233046","  0.034550847"," -0.024016044","  0.03633212"," -0.343931054"," -0.070494493"," -0.16509524"," -0.057948654","  0.17993564","-12.037051440","  0.107560764"," 1.365974e-01"," 3.612685e-02","-8.641898e-01","  0.15717601"," -0.441531437","  0.005646900","  0.169346694"," -0.840092193","-10.698841837"," -0.531656253"," -0.078398357","-12.09408706","-10.401809982","  0.13834321","-11.98753346"," -0.295205463","  0.009292286"," -0.10544146"," -0.019185157"," -0.18738232"," -0.42208713","-12.04250727","-12.357031694","-11.018424335","  0.15048093"," -0.495533784","  0.263507505","  0.17823543"," -0.11854385"," -0.113293217"," -0.03816196","  0.116127663"," 5.102478e-01"," -0.162984195"," -0.173759361","  0.052970632"," -0.285402422","-10.64614878","-12.391346069","  0.02711975"," -0.228877640"," -1.068111528","  0.15699287","  0.202084443","-12.24994602"," -0.047016021","-3.985151e-01"," -0.598508077"," -0.096835625"," 8.559643e-02","  0.373203695","  0.092871188","-8.459026e-02"," -0.014146694"," -0.065970321","-12.645279054"," 1.988579e-02","  0.051913443","  0.35260172"," -0.047588155","-12.316150435","-2.051507e-01"," -0.011968134"," -0.030399058"," -0.455793500"," -0.298014183"," -0.98291677","-11.4773102"," -0.364285173"
"66","-12.328300741","-12.69392223","-12.506656905","-11.95664667"," -9.812340074","-1.243371e+01","-12.459288317","-12.16455103","-12.464912479","-12.400858409"," -0.28003877","-1.261415e+01","-12.334427679","-12.450492875"," -1.97855971","-12.265236507","-12.388564965","-12.52499897","-1.264924e+01","-12.627435258","-1.230809e+01","-12.671175459","-12.52122002","-1.261474e+01","-12.622050323","-12.461340900","-12.439179598","-12.239589803","-12.297223135","-12.19439354","-11.98453361","-11.730074512","-12.366290045","-12.200126759","-12.458768017","-11.91148795","-12.245404641","-12.490100223","-12.41774736","-12.629895856"," -0.97524247","-12.401951968","-12.255229077","-1.204869e+01","-1.206626e+01","-1.247004e+01","-11.93952356","-12.397413528","-12.280785811","-12.417968208","-11.747288723","-12.731613320","-12.354243189","-12.470859871","-11.92017190","-12.129967744"," -0.49244536","-11.87972307","-12.480883883","-12.190040051","-12.39262424","-12.040332581","-12.81376759","-12.28258433","-12.15766003","-12.357608027","-12.341488253","-11.83597995"," -1.111065019","-12.786092287","-12.68965395","-12.32599651","-12.446700181","-12.28404243","-12.150987573","-1.257556e+01","-12.704658014","-12.525645480","-12.239945722","-12.172403904","-12.53936594","-12.673442728","-12.18561886","-12.476456342","-11.915517867"," -1.43409031","-12.433484391","-12.53819893","-12.447206214","-1.261454e+01","-11.858431737","-12.460052553","-7.636773e-01","-12.396872089","-11.626994593","-1.242085e+01","-12.210296787","-12.665223819"," -0.537641297","-1.250945e+01","-12.306937895","-12.65979299","-12.505728925","-12.570684683","-1.243858e+01","-12.555608704","-12.251707079","-12.648808619"," -0.425824959","-12.33294620","-11.7045527","-11.757314382"
"67","-12.447679045","-11.92228335","-12.051208090"," -1.19897577","-12.544234387","-1.527916e+00"," -0.671592297","-12.36146992","-12.151944300"," -0.774649279","-12.16813117","-1.288715e+01","-12.381369943","-12.245638013","-12.70821431","-11.750597041","-12.293226751","-11.99799518","-1.276510e+01"," -0.494454809","-1.238018e+01","-11.835076136","-12.47891858","-1.242372e+01","-11.837992402","-12.048369244"," -0.693695298","-12.039975594"," -9.948632205","-12.35686717","-12.39522186","-11.909438000","-12.137231021","-11.921824993","-11.991061653"," -0.22660495","-11.982178632","-11.484385614"," -0.39913404"," -0.278777827","-12.36938292","-12.466709343"," -0.768022923","-1.245911e+01","-5.392138e-01","-3.164209e-01","-12.67606481","-12.669708056"," -0.746943808","-12.569609475","-12.675379258","-12.554138130"," -0.116683013"," -0.127847789","-12.03623829","-12.210120757","-12.57131312","-11.81120215"," -0.153083794","-12.383521792","-11.18943599","-12.457141768"," -0.42658743","-12.31323962","-12.25086861"," -0.863337280","-12.233934414","-12.75607014","-12.070332653"," -0.354787105"," -0.05765811","-12.59154218","-12.234223709","-11.56117472"," -1.397920216","-1.191005e+01"," -9.671218957","-12.124819783","-12.259809134","-12.386593504","  0.08046422"," -0.586447111","-12.45890670","-11.757378153","-11.671089253","-12.78374157","-12.453393528","-12.68918227","-12.356018107","-1.205119e+01","-12.055549401","-12.817235659","-7.918157e-01"," -0.852844957","-12.748033726","-1.213200e+01","-12.653342682"," -0.536336565","-12.597512930","-1.169898e+01","-12.514389355"," -1.62322344","-11.513398036","-12.172457692","-1.253044e+01","-12.214049451","-12.360003875","-12.354733979","-12.142169451","-10.61722253","-11.7381187","-12.422408886"
"68","-10.511851383"," -0.47115176"," -1.176077661"," -0.16400564","-11.763624604","-2.699625e-01"," -0.103531869"," -0.74251271"," -0.508822066"," -1.413732605","-12.12869326","-1.269883e+01","-12.422090184"," -0.233606431","-12.41179545"," -0.113976562","  0.098255139"," -0.31364589","-1.277418e+01"," -0.001810006","-6.670207e-02"," -0.972290191"," -0.46353224"," 1.315815e-01"," -0.001316986"," -0.164614484"," -1.593857851","-10.622566890"," -0.074612867","-10.88509847","-12.32431448"," -0.109731529","-12.312991735"," -0.438322341"," -0.390111208","  0.32017711","-11.612455893"," -0.342008895","  0.06923119","  0.112563949","-11.15753852","-12.437889171","  0.192265740","-1.044489e+00","-5.908013e-02"," 1.469817e-01","-12.08417855","-12.298611423"," -0.019412740"," -1.205219743","-12.376294465","-12.524353417"," -0.117394798","-11.814728386","-12.16374187","-12.224271905"," -0.53584462","-12.60794345","  0.294654010","  0.092708319","  0.09341408","-12.437889171"," -1.64562221","  0.54795659","-12.19974473","-12.599138250"," -0.472654534","-12.40956114","  0.109341134"," -0.089360077"," -0.01468118"," -1.12553326","  0.163862512"," -2.19895780","  0.110281898"," 2.288304e-01"," -0.461563575"," -0.159863362"," -0.058342134"," -0.566853143"," -0.15686038","  0.173123306"," -0.20659893"," -0.269976408","-11.863485826","-12.45724539"," -0.747679925"," -0.69531796"," -1.318315737","-9.328829e-02"," -0.190914675","-12.451207707"," 4.617490e-01"," -0.361426450","-12.699679328","-2.679593e-02","-12.053970059"," -0.514419022","-12.695234843"," 3.815519e-02","-11.519207824","  0.03837068","  0.007034972"," -1.492193576","-1.212167e+01","  0.072748615","  0.036843271"," -0.033262036"," -0.187651357","-11.93724857","-11.7748172"," -2.207291249"
"69","-12.375120579","-12.62856130","-12.423334445","-11.48500337","-12.606284907","-1.253530e+01","-12.492941202","-12.39170239","-11.910682510","-11.697053684","-12.20828648","-1.288124e+01","-12.494519227","-12.431949953","-12.49159316","-12.207877748","-11.133795031","-12.56817999","-1.279804e+01","-11.636347691","-1.238384e+01","-12.321930057","-12.30688902","-1.236969e+01","-12.055939993","-12.157322229","-10.678560627","-11.813675355"," -0.929373688","-11.52322048","-12.48883525","-12.385245127","-12.429285760","-12.367327920","-12.486094746"," -0.62226528","-12.329277319","-12.511796544","-12.09782313","-12.286203854","-12.64762891","-12.513680688","-11.670496168","-1.266112e+01","-9.572455e-01","-3.259719e-01","-12.73948119","-12.219669986","-12.142495664","-12.555782040","-12.760214203","-12.421739882","-12.355908671","-12.598468264"," -1.15683144"," -0.590174132","-12.43554973","-12.61903158"," -0.343192751","-11.853973711","-12.26101670","-12.066185602"," -0.62173310","-12.22318233","-12.32147495","-12.616831099"," -0.802396935","-12.76188296","-12.143241018","-12.315701345","-11.43129457"," -0.67749067","-12.094057124","-12.23902512","-12.013824335","-1.255138e+01"," -0.084256876","-12.516363963","-12.434958631","-11.620367302","-12.68601180","  0.149309966","-12.43769098","-11.883762575","-11.848741223","-12.79412124","-12.465792366","-12.21652306","-12.752919591","-1.217154e+01","-11.994261720","-12.605895580"," 1.913254e-01","-12.157512751","-12.751148903","-1.189593e+01","-12.672534400","-12.630822187","-12.667235997","-1.145670e+01","-12.516997738","-12.58085045"," -0.445311401"," -0.374206598","-1.255457e+01"," -0.958053769","-11.604273899","-12.438484276","-12.342176811","-11.63004497","-11.7214841","-12.283810656"
"70"," -0.982627501","  0.12601314","-12.385596474","  0.16616464"," -0.397718215","-1.271452e-01","  0.136094816","-12.48300472"," -0.218133403"," -0.458181623","-12.03361904","-1.273514e+01","-12.449609471","  0.401884483","-12.48980225"," -0.106922916","  0.140321534"," -0.10165026","-1.264220e+01","  0.126665860"," 3.118680e-02","  0.013037473"," -0.18387717"," 2.197093e-01","  0.254931503","  0.076058091"," -0.327123736"," -0.235486199","  0.065433322","-11.65942004","-11.65612151"," -0.156789422","-11.948278861","-12.267573883"," -0.072692538"," -0.06907942","-12.284854606"," -0.243414687","  0.13667949"," -0.020205257"," -0.71222316","-12.432896093","  0.031093072","-6.903299e-01","-3.677245e-01"," 1.745883e-01"," -0.23451541","  0.005580098"," -0.071530760"," -2.184602779"," -0.214162784"," -0.910446552","  0.500356100"," -0.042129673","-12.09099928","-12.167102729","  0.19516164","-12.56880481","  0.203962509"," -0.028007443","  0.02867940","-11.883181881","  0.22766184","-12.03131984","  0.99343083","-12.505034239","-12.168521906"," -0.04744906","  0.193276417"," -0.805867752"," -0.30997537"," -0.34177088","  0.235534266"," -0.41693061","  0.010355790","-1.267997e+01"," -0.515116372","  0.007227286"," -0.020705963"," -1.664191924","-12.51368069","  0.008547798"," -0.26140399","  0.063147297","-11.659116136"," -0.08912750"," -0.905664282"," -0.05011882","-11.818003950"," 3.819815e-02","  0.141350957"," -0.004349377"," 9.347896e-02"," -0.017145749"," -0.712897039"," 1.771172e-01","-12.073290725"," -0.254615942","-12.648271989"," 1.254085e-01","-11.666762856","  0.12458987"," -0.049633057"," -2.100612585","-6.465549e-04","  0.190823852","  0.020973453","  0.139871971","  0.153247427"," -0.52010894","-11.7210274","  0.151751553"
